epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
80,3553.98,1.49166,1.32375,0.01696,0.46556,0.44311,0.39271,0.17111,1.78326,1.99982,0.02587,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
81,3595.7,1.50267,1.31166,0.01744,0.50106,0.40029,0.3748,0.16161,1.80297,2.01241,0.02619,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
82,3638.36,1.49079,1.30275,0.01715,0.42468,0.45333,0.36427,0.16064,1.80867,2.01165,0.0265,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
83,3679.26,1.48551,1.28902,0.01685,0.44679,0.44411,0.37639,0.16368,1.812,2.00889,0.02637,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
84,3721.94,1.48329,1.27252,0.01722,0.43386,0.44178,0.36788,0.16072,1.83175,1.99585,0.02677,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
85,3766.6,1.48401,1.29522,0.01681,0.49284,0.3978,0.37162,0.16563,1.81154,1.99352,0.02635,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
86,3808.58,1.47739,1.26667,0.01703,0.45711,0.40351,0.37112,0.16444,1.81473,2.00416,0.0266,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
87,3851.05,1.4751,1.25127,0.01676,0.49412,0.39019,0.35953,0.15992,1.80144,2.07077,0.02637,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
88,3893.32,1.47239,1.25779,0.01692,0.43183,0.43858,0.35672,0.15738,1.81823,2.02813,0.02659,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
89,3934.99,1.46928,1.2556,0.01674,0.46162,0.38567,0.35745,0.1616,1.8257,2.01735,0.02652,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
90,3975.53,1.47344,1.25113,0.01662,0.43792,0.40767,0.3568,0.16029,1.82247,2.00317,0.02643,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
91,4018.32,1.46368,1.23225,0.01649,0.44878,0.42026,0.35935,0.16217,1.82159,2.01902,0.02652,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
92,4060.21,1.45911,1.22969,0.01684,0.4637,0.43212,0.37605,0.16239,1.81132,2.02822,0.02629,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
93,4101.97,1.45553,1.23396,0.01664,0.47069,0.41599,0.37827,0.16123,1.82614,2.04346,0.02677,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
94,4144.54,1.45001,1.21708,0.0164,0.46823,0.41655,0.37662,0.16488,1.82121,2.03796,0.0266,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
95,4187.03,1.44635,1.21797,0.01648,0.4561,0.4276,0.37347,0.16309,1.81936,2.05408,0.02646,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
96,4228.63,1.44327,1.21294,0.01633,0.47543,0.40534,0.37056,0.1622,1.82824,2.05976,0.02662,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
97,4269.33,1.43977,1.21252,0.01639,0.48749,0.39574,0.36415,0.16263,1.82335,2.07392,0.02644,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
98,4313.16,1.43791,1.19685,0.01626,0.45052,0.41878,0.36304,0.16,1.81726,2.08268,0.0267,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
99,4355.13,1.43668,1.21198,0.01632,0.4363,0.41283,0.34975,0.15449,1.8419,2.06525,0.02704,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
100,4397.26,1.44341,1.18681,0.01626,0.46544,0.40059,0.34986,0.15397,1.83064,2.11317,0.02674,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
101,4438.66,1.44194,1.20068,0.01631,0.42883,0.42496,0.34958,0.15728,1.85012,2.08399,0.02705,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
102,4482.46,1.43854,1.19598,0.0162,0.44677,0.42986,0.36243,0.16092,1.8315,2.09401,0.02672,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
103,4524.84,1.42852,1.17899,0.01625,0.46499,0.40955,0.36433,0.16105,1.83341,2.09584,0.02679,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
104,4566.93,1.43011,1.1932,0.01631,0.49841,0.40905,0.37338,0.16096,1.85588,2.0826,0.02732,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
105,4609.69,1.42181,1.18806,0.01602,0.46318,0.42435,0.36974,0.15872,1.85611,2.10404,0.02749,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
106,4650.28,1.40737,1.15091,0.01593,0.46469,0.41813,0.36231,0.1589,1.85909,2.10732,0.0275,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
107,4692.28,1.43229,1.1255,0.01616,0.43077,0.41867,0.36203,0.15796,1.86362,2.11073,0.02762,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
108,4735.7,1.41403,1.14156,0.01617,0.44762,0.40252,0.35797,0.15558,1.8646,2.11981,0.02752,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
109,4779.13,1.41847,1.1548,0.01571,0.44013,0.42834,0.35946,0.156,1.86148,2.11314,0.02737,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
110,4820.18,1.40925,1.13424,0.01584,0.45652,0.41909,0.36685,0.15915,1.86291,2.12722,0.02738,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
111,4862.17,1.41944,1.12412,0.01637,0.48099,0.40186,0.36784,0.16014,1.86994,2.12585,0.02747,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
112,4904.26,1.43057,1.11402,0.01621,0.44984,0.44209,0.37526,0.16336,1.87342,2.1193,0.02765,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
113,4946.7,1.41781,1.09922,0.01622,0.48011,0.41344,0.37692,0.16448,1.86821,2.12306,0.02761,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
114,4989.6,1.40715,1.10138,0.01586,0.4536,0.43073,0.3706,0.16284,1.87222,2.13253,0.02767,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
115,5030.8,1.39476,1.09024,0.01578,0.4391,0.44203,0.36928,0.16196,1.8693,2.16401,0.02776,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
116,5072.93,1.38994,1.10527,0.01577,0.47084,0.40357,0.36136,0.1603,1.87844,2.16295,0.02778,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
117,5115.27,1.38283,1.10389,0.01547,0.45447,0.42243,0.36702,0.16093,1.87203,2.17765,0.0276,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
118,5157.73,1.3841,1.10235,0.01562,0.47278,0.40834,0.36398,0.15972,1.86829,2.17086,0.0274,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
119,5200.39,1.38702,1.10714,0.01557,0.49053,0.39809,0.36359,0.15955,1.8702,2.18635,0.0275,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
120,5241.33,1.3837,1.08198,0.01542,0.42407,0.4307,0.35965,0.15737,1.88222,2.18245,0.02779,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
121,5281.89,1.39134,1.07737,0.01559,0.45489,0.40903,0.36345,0.15646,1.88749,2.17612,0.02795,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
122,5325.82,1.38675,1.09288,0.01552,0.43883,0.42209,0.36419,0.15633,1.89108,2.18372,0.02805,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
123,5368.14,1.37224,1.06351,0.01522,0.42637,0.43447,0.35635,0.15345,1.8891,2.19048,0.02802,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
124,5409.55,1.37128,1.06795,0.01532,0.47737,0.40052,0.36685,0.15459,1.88836,2.19232,0.02791,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
125,5451.15,1.38116,1.06771,0.01544,0.42965,0.43557,0.36517,0.15462,1.88255,2.19887,0.02774,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
126,5493.27,1.36971,1.07277,0.0154,0.41304,0.45854,0.36861,0.15577,1.88769,2.19649,0.02796,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
127,5535.05,1.36852,1.06403,0.0155,0.4411,0.42212,0.35252,0.15296,1.88532,2.20222,0.02798,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
128,5577.62,1.36352,1.04676,0.01545,0.45563,0.405,0.35525,0.15209,1.89262,2.20176,0.02811,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
129,5618.99,1.34868,1.03323,0.01496,0.44497,0.41977,0.3552,0.15421,1.87986,2.21128,0.02781,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
